ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,Starts,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,GP,GS,W,L,SV,BS,HLD,IP,HA,HRA,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
35712,SP,95,RALPH KENDALL,,17,USA,"Jersey City, NJ","5' 7""",140 lbs,Left,Left,Far Rockaway,Carolina Poly,Average,HS Senior,3,EX GB,84-86 Mph,Over the Top,Groundballer,8,8,41,33,12,7,0,3,14,11,1,5,10,0.364,0.368,0.848,9.9,9.2,0.485,0.434,1.217,0.321,0,0.4,0,4,2,15,9,4,2,0,0,0,66.2,59,1,21,17,14,62,2.29,0.294,1.09,10.3,0.1,8,1.9,8.4,4.4,0,0,0,0,2.3,0,2.4,2.1,Slot,Extremely Hard,Average,1935,
35518,C,11,RALPH O'BRIEN,,18,USA,"Hillsboro, OR","5' 8""",155 lbs,Right,Right,Woodburn,Minnesota Tech-Mankato,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,117,94,40,13,0,3,28,35,17,6,16,0.426,0.522,0.66,35,15.8,0.234,0.496,1.181,0.43,0,1.8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35653,RF,29,RALPH SURRELL,,18,USA,"New York, NY","5' 9""",165 lbs,Right,Right,Wallkill,Carolina Central College,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,25,25,127,107,48,14,2,3,33,37,14,4,19,0.449,0.516,0.701,41.7,17.3,0.252,0.504,1.217,0.446,0,2.1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35665,RF,87,RED HARTMAN,,17,USA,"Memphis, TN","6' 1""",180 lbs,Left,Left,Ripley,Eastern Oklahoma,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,105,91,45,8,2,3,28,34,10,2,13,0.495,0.543,0.725,37.9,18.9,0.231,0.537,1.268,0.477,0,2,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
33986,SS,45,RED JONES,,15,USA,"Cranston, RI","5' 7""",135 lbs,Switch,Right,Maynard,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,109,43,12,2,3,26,37,18,8,17,0.394,0.485,0.624,36.2,13.2,0.229,0.466,1.109,0.4,0,1.8,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34558,2B,14,RIP TURNER,,16,USA,"Detroit, MI","5' 10""",155 lbs,Right,Right,Owosso,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,123,102,44,10,1,3,29,43,11,3,14,0.431,0.492,0.637,38.2,15,0.206,0.469,1.129,0.414,0,1.6,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34199,SP,20,ROBBY GRAND,,17,USA,"Kansas City, MO","5' 8""",145 lbs,Right,Left,Kansas City,-,Average,HS Junior,4,NEU,85-87 Mph,Normal (3/4),Normal,26,26,134,124,57,8,2,3,35,49,6,4,13,0.46,0.477,0.629,38.2,13.9,0.169,0.469,1.106,0.454,0,1.8,0,7,3,14,14,9,1,0,0,0,110,83,4,27,25,41,116,2.05,0.244,1.13,10.4,0.3,6.8,3.4,9.5,2.8,0,0,0,0,2.76,0,3.4,4.7,Slot,Extremely Hard,Average,1935,
33929,SS,1,ROCKY SMITH,,15,USA,"Cedarville, OH","5' 9""",140 lbs,Right,Right,Cedarville,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,119,109,51,18,7,3,31,39,4,3,28,0.468,0.496,0.844,47.4,19.7,0.376,0.552,1.34,0.457,0,2.4,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34272,RF,16,RON FISH,,18,USA,"Kutztown, PA","6' 2""",180 lbs,Left,Left,Kutztown,Minns College,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,26,26,134,120,57,16,1,3,33,49,10,2,20,0.475,0.523,0.7,45.6,17.6,0.225,0.517,1.223,0.47,0,2.3,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,1935,
35364,1B,4,RON TANK,,16,USA,"Cleveland, OH","6' 0""",180 lbs,Right,Right,Erie,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,25,25,128,106,45,8,1,3,27,34,15,5,12,0.425,0.516,0.604,35.6,15,0.179,0.481,1.12,0.429,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34348,3B,17,ROY OLDHAM,,18,USA,"Nashville, TN","5' 9""",150 lbs,Right,Right,Nashville Bible,Springfield State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,26,26,132,106,47,10,5,3,27,36,15,6,18,0.443,0.527,0.717,46,18.5,0.274,0.511,1.244,0.444,0,2.2,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
35403,SP,19,RUBE WOOD,,16,USA,"Peekskill, NY","5' 11""",145 lbs,Left,Left,Middlesex,-,Average,HS Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,22,22,111,96,35,11,2,3,22,31,9,6,16,0.365,0.407,0.615,25.6,10.2,0.25,0.416,1.022,0.356,0,1,0,3,1,14,10,4,2,0,0,0,75.2,50,1,19,15,37,102,1.78,0.255,1.15,10.3,0.1,5.9,4.4,12.1,2.8,0,0,0,0,2.14,0,3,3,Slot,Extremely Hard,Average,1935,
33942,C,22,RUDY CONNER,,15,USA,"Maynardville, TN","5' 9""",165 lbs,Right,Right,Maynardville,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,121,100,44,10,0,3,30,38,16,7,13,0.44,0.517,0.63,35.4,15.9,0.19,0.489,1.147,0.446,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
36408,CF,3,SAL PESTILLI,,20,USA,"Westerly, RI","6' 0""",190 lbs,Right,Right,Narragansett,-,Average,CO Sophomore,1,EX FB,80-83 Mph,Over the Top,Normal,52,52,263,238,84,13,6,3,51,70,20,3,22,0.353,0.402,0.496,52.1,8.4,0.143,0.389,0.898,0.346,0,1.7,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35515,SP,34,SANDY GILES,,17,USA,"Syracuse, NY","6' 2""",165 lbs,Right,Right,Walton,Eastern State,Average,HS Senior,3,NEU,87-89 Mph,Over the Top,Normal,26,26,131,121,48,13,0,3,32,37,4,7,16,0.397,0.411,0.579,29.4,9.9,0.182,0.415,0.989,0.395,0,1.1,0,3,2,16,16,9,3,0,0,0,132.1,99,4,32,30,45,177,2.04,0.291,1.09,10,0.3,6.7,3.1,12,3.9,0,0,0,0,2.01,0,5.8,5.8,Slot,Hard,Average,1935,
34316,LF,18,SHERMAN RING,,22,USA,"New York, NY","5' 10""",195 lbs,Left,Left,Campion,-,Good,CO Senior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,236,202,59,10,1,3,40,38,29,13,14,0.292,0.381,0.396,35,6.1,0.104,0.35,0.777,0.296,0,0.7,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,1935,
34045,SP,13,SHERRY ROTHWELL,,15,USA,"Miami, FL","5' 9""",140 lbs,Right,Right,Orchards,-,Average,HS Sophomore,4,NEU,84-86 Mph,Normal (3/4),Normal,5,5,26,23,9,2,0,3,10,10,0,5,5,0.391,0.385,0.87,7.2,10.8,0.478,0.488,1.254,0.353,0,0.4,0,4,2,11,6,2,1,0,0,0,44,41,1,16,15,17,33,3.07,0.288,1.32,12.1,0.2,8.4,3.5,6.8,1.9,0,0,0,0,3.22,0,1,1.1,Slot,Extremely Hard,Average,1935,
34613,2B,4,SKIP BOWMAN,,16,USA,"Green River, WY","5' 10""",155 lbs,Right,Right,Provo,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,24,24,124,102,42,14,3,3,29,37,17,5,20,0.412,0.504,0.696,39,15.3,0.284,0.495,1.2,0.415,0,1.9,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34197,RF,10,STEVE DEMARTINI,,17,USA,"Murfreesboro, TN","5' 10""",150 lbs,Left,Right,Nashville Bible,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,25,25,127,104,46,15,5,3,32,35,18,4,23,0.442,0.52,0.769,47.9,19.3,0.327,0.531,1.289,0.43,0,2.4,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34355,3B,6,SWEDE LUNDGREN,,18,USA,"Moline, IL","5' 10""",165 lbs,Right,Right,Moline,Central Kentucky,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,25,25,125,112,58,13,1,3,34,55,6,4,17,0.518,0.537,0.732,46,20.1,0.214,0.53,1.269,0.509,0,2.3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,1935,
34140,2B,7,TED BROWN,TOPSY,17,USA,"Jersey City, NJ","5' 8""",140 lbs,Right,Right,Henry Snyder High School,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,120,103,57,12,5,3,34,43,11,5,20,0.553,0.592,0.854,55.2,26.2,0.301,0.6,1.446,0.551,0,3,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34090,3B,19,TOM MARR,,15,USA,"Kearney, NE","5' 9""",145 lbs,Right,Right,Albion,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,124,111,58,18,3,3,35,49,6,2,24,0.523,0.569,0.82,54.2,25.7,0.297,0.583,1.389,0.519,0,2.9,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34043,CF,21,TOMMY HILL,,16,USA,"East Cleveland, OH","5' 10""",145 lbs,Right,Right,Alliance,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,26,26,133,110,46,18,4,3,29,40,20,9,25,0.418,0.508,0.736,47.4,18.3,0.318,0.515,1.244,0.434,0,2.3,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34000,3B,23,TOMMY SORENSEN,,15,USA,"Lakeland, FL","5' 9""",150 lbs,Right,Right,Lakeland,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,135,110,49,12,1,3,33,37,18,7,16,0.445,0.526,0.655,41.2,16.8,0.209,0.498,1.181,0.451,0,2.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35389,CF,29,TONY MULLIS,HOTWIRE,16,USA,"Detroit, MI","5' 7""",135 lbs,Right,Right,Redford,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,117,100,52,16,6,3,33,45,9,3,25,0.52,0.586,0.89,53.9,25.5,0.37,0.608,1.476,0.521,0,3,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
36410,CF,4,TONY PESTILLI,,15,USA,"Westerly, RI","5' 10""",155 lbs,Right,Right,Westerly,-,Average,HS Sophomore,1,FB,80-83 Mph,Over the Top,Normal,26,26,132,122,54,13,6,3,36,41,6,5,22,0.443,0.469,0.721,41.9,14.9,0.279,0.494,1.191,0.443,0,2,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
33890,SS,12,VERLIN ALEXANDER,,15,USA,"Lexington, MO","5' 9""",135 lbs,Right,Right,Lexington,-,Average,HS Freshman,1,EX FB,80-83 Mph,Normal (3/4),Normal,24,24,120,99,49,16,4,3,32,47,13,6,23,0.495,0.547,0.828,50.2,21.5,0.333,0.552,1.375,0.495,0,2.5,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34038,C,9,VERLON MAYES,,15,USA,"Chicago, IL","5' 7""",145 lbs,Right,Right,Stillman Valley,-,Average,HS Sophomore,1,NEU,80-83 Mph,Sidearm,Normal,24,24,120,99,40,16,1,3,27,31,16,5,20,0.404,0.483,0.677,35.5,14.7,0.273,0.486,1.16,0.394,0,1.8,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34068,CF,35,VICTOR LARIMAR,,16,USA,"Oklahoma City, OK","5' 10""",155 lbs,Left,Right,Stroud,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,122,100,47,16,4,3,32,36,16,5,23,0.47,0.549,0.8,49,23.2,0.33,0.558,1.349,0.468,0,2.6,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33965,C,29,VITO ORSINO,,15,USA,"Delevan, NY","5' 10""",170 lbs,Left,Right,Delevan,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,131,106,43,10,2,3,25,42,20,5,15,0.406,0.508,0.623,36.3,14.6,0.217,0.477,1.13,0.408,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34758,3B,64,WALLY TAFUR,,15,USA,"Miami, FL","5' 9""",150 lbs,Right,Right,Arcadia,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,23,23,117,96,40,14,6,3,23,31,17,7,23,0.417,0.513,0.781,41.6,18.1,0.365,0.533,1.294,0.425,0,2.2,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34259,2B,8,WALT CALDWELL,,20,USA,"Butte, MT","5' 9""",170 lbs,Right,Right,Coastal California,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,63,63,317,270,73,14,5,3,46,54,43,22,22,0.27,0.373,0.393,47.1,6.1,0.122,0.345,0.766,0.285,0,0.8,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34369,2B,41,WAYNE HENDERSON,,21,USA,"Eugene, OR","5' 9""",160 lbs,Right,Right,Lane State,-,Great,CO Junior,1,NEU,80-83 Mph,Sidearm,Normal,52,52,262,236,70,11,5,3,42,59,22,3,19,0.297,0.356,0.424,39.7,6,0.127,0.343,0.78,0.289,0,0.6,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
34492,2B,6,WILLIE MOORE,,16,USA,"Cleveland, OH","5' 11""",145 lbs,Right,Right,Marion,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,88,40,12,3,3,25,39,16,3,18,0.455,0.533,0.761,39.8,18.5,0.307,0.532,1.294,0.44,0,2,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35584,CF,19,ADDIE ALLMAN,,18,USA,"Philadelphia, PA","6' 0""",165 lbs,Switch,Right,Elmont,Tallmadge State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,117,100,49,13,4,4,32,43,9,3,21,0.49,0.535,0.82,46,20.3,0.33,0.548,1.355,0.474,0,2.4,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,1935,
33964,2B,46,ADOLPH JACOBSON,,15,USA,"Greeley, CO","6' 0""",150 lbs,Right,Right,Greeley,-,Average,HS Freshman,1,FB,80-83 Mph,Over the Top,Normal,20,20,101,83,38,12,6,4,26,31,15,5,22,0.458,0.554,0.892,45.1,25.4,0.434,0.589,1.446,0.459,0,2.4,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33976,3B,5,AL RYAN,,15,USA,"St. Augustine, FL","5' 10""",150 lbs,Right,Right,Inverness,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,133,104,44,17,2,4,27,35,18,10,23,0.423,0.534,0.74,44.8,18.9,0.317,0.525,1.275,0.44,0,2.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34147,RF,26,AL WILLIAMS,,17,USA,"Dallas, TX","5' 10""",155 lbs,Right,Right,Waco,-,Average,HS Junior,3,NEU,-,Normal (3/4),Normal,23,23,117,96,39,11,2,4,27,35,18,5,17,0.406,0.509,0.688,36.3,15.1,0.281,0.503,1.196,0.402,0,1.9,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34026,SS,7,ARCHIE MEINHARDT,,16,USA,"Detroit, MI","6' 0""",155 lbs,Left,Right,Yale,-,Average,HS Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,25,25,128,104,45,10,0,4,29,40,18,5,14,0.433,0.528,0.644,39.3,16.8,0.212,0.5,1.172,0.427,0,2.1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33993,3B,13,ART PIERCE,,15,USA,"Lee's Summit, MO","5' 10""",155 lbs,Right,Right,Lee's Summit,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,96,44,10,0,4,32,44,10,4,14,0.458,0.509,0.688,35.2,17,0.229,0.511,1.197,0.449,0,1.8,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34410,1B,18,BILL ESTES,,17,USA,"La Crosse, WI","5' 10""",160 lbs,Switch,Right,Cashton,College of Waco,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,107,84,36,8,0,4,26,33,19,9,12,0.429,0.547,0.667,33.9,16.3,0.238,0.516,1.214,0.451,0,1.9,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34277,RF,31,BILL LOCKWOOD,,18,USA,"Portland, OR","6' 1""",165 lbs,Left,Left,Commercial,Calumet Catholic,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,22,22,110,92,40,14,3,4,26,40,16,2,21,0.435,0.518,0.783,40.8,19,0.348,0.538,1.301,0.414,0,2.1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34079,CF,16,BILL PARIZEK,,15,USA,"Dublin, GA","5' 9""",145 lbs,Right,Right,Allendale,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,105,86,35,9,0,4,23,35,16,4,13,0.407,0.51,0.651,30.8,15.7,0.244,0.493,1.161,0.397,0,1.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
35601,RF,22,BOB BOLTON,,18,USA,"Hazleton, PA","5' 9""",150 lbs,Right,Left,Milton,Penn Catholic,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,125,109,49,15,5,4,31,38,13,8,24,0.45,0.512,0.789,48.6,19.9,0.339,0.54,1.301,0.459,0,2.4,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
33893,1B,20,BOB KELLEY,,15,USA,"Omaha, NE","5' 10""",165 lbs,Switch,Right,Omaha,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,98,47,16,0,4,31,37,11,5,20,0.48,0.543,0.765,43.5,20.3,0.286,0.535,1.308,0.473,0,2.3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
35228,2B,8,BOB MESSIER,,16,USA,"Jacksonville, FL","5' 11""",165 lbs,Right,Right,Palatka,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,102,86,39,15,0,4,29,39,13,5,19,0.453,0.52,0.767,36.9,19.5,0.314,0.534,1.287,0.443,0,1.9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34219,SS,1,BOB RUPP,,15,USA,"Gloversville, NY","6' 1""",160 lbs,Right,Right,Fayetteville,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,113,96,45,15,0,4,30,35,13,5,19,0.469,0.536,0.75,40.6,19.6,0.281,0.537,1.286,0.466,0,2.2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35323,2B,13,BROOKS FLOYD,,17,USA,"New York, NY","5' 9""",145 lbs,Right,Right,Media,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,122,103,44,15,3,4,27,35,9,4,22,0.427,0.479,0.748,39.4,15.2,0.32,0.495,1.227,0.408,0,1.9,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35293,SS,6,BUSTER RASCHKE,,19,USA,"Niagara Falls, NY","5' 11""",170 lbs,Right,Right,Tallmadge State,-,Good,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,44,44,220,200,56,6,1,4,39,43,14,16,11,0.28,0.33,0.38,26.8,4.5,0.1,0.313,0.71,0.286,0,-0.1,0,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
37031,LF,14,CAL HOWE,,19,USA,"Smithtown, NY","6' 0""",175 lbs,Left,Left,North Carolina Tech,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,50,50,252,230,73,12,6,4,48,55,19,3,22,0.317,0.373,0.474,45.4,7.4,0.157,0.37,0.847,0.308,0,1.2,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34276,RF,23,CHARLIE NATHAN,,19,USA,"Brownwood, TX","6' 3""",200 lbs,Left,Left,South Valley State,-,Good,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,59,59,296,270,92,16,1,4,55,59,23,4,21,0.341,0.395,0.452,52.1,7.7,0.111,0.376,0.847,0.335,0,1.5,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35221,SS,12,CHARLIE REED,,20,USA,"Yakima, WA","5' 10""",160 lbs,Right,Right,Carolina Poly,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,64,64,321,291,82,15,7,4,54,53,21,3,26,0.282,0.34,0.423,46.8,5.7,0.141,0.334,0.762,0.272,0,0.5,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35626,C,11,CHICK BARNETT,,18,USA,"Oakland, CA","6' 1""",175 lbs,Right,Right,San Jose,Bardney,Average,HS Senior,2,NEU,75-80 Mph,Over the Top,Normal,20,20,104,83,34,12,1,4,27,35,15,5,17,0.41,0.495,0.723,31.7,15.6,0.313,0.491,1.218,0.395,0,1.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35681,C,4,CHICK CANDLEWOOD,,17,USA,"Taunton, MA","5' 9""",160 lbs,Right,Right,Woonsocket,Cowpens State,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,21,21,106,90,36,10,1,4,23,33,12,8,15,0.4,0.466,0.667,29.4,13.4,0.267,0.465,1.133,0.405,0,1.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,1935,
